train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
4288,66,4275,405.51747934233356,6.336210614723962,0.7743300423131171,0.7743300423131171,1418,1098,309,0,55.84375,3574.0,3.255009107468124,5.0,1098,0.032427646587580544,2075.369381605155,2034.6277001521391,40.74168145301609,0.01630100649636218,0.0006520402598544872,1.0188129060226363e-05,0.22133189037274686,64
4352,67,4339,408.6836905684524,6.385682665132069,0.7893617021276595,0.7893617021276595,1410,1113,318,0,56.75,3632.0,3.2632524707996406,5.0,1113,0.035737357796355146,2287.1908989667295,2246.929346788815,40.26155217791454,0.01824897289322285,0.000729958915728914,1.1405608058264281e-05,0.21832625570788686,64
4416,68,4403,406.0357915000427,6.344309242188167,0.7868020304568528,0.7868020304568528,1379,1085,279,0,55.671875,3563.0,3.2838709677419353,5.0,1085,0.03218252485217557,2059.6815905392364,2020.6930247646744,38.98856577456236,0.016295206206133575,0.0006518082482453429,1.0184503878833483e-05,0.21514333421026383,64
4480,69,4467,423.27959402602085,6.613743656656576,0.7751677852348994,0.7751677852348994,1490,1155,341,0,60.625,3880.0,3.3593073593073592,5.0,1155,0.03539621170623277,2265.3575491988972,2220.741147526684,44.61640167221269,0.017577876281110207,0.0007031150512444083,1.098617267569388e-05,0.21181689328694633,64
4544,70,4531,397.7131242211944,6.214267565956162,0.7653710247349823,0.7653710247349823,1415,1083,320,0,55.578125,3557.0,3.2843951985226223,5.0,1083,0.033703319736811184,2157.0124631559156,2115.796320709787,41.21614244612981,0.01595597599837721,0.0006382390399350885,9.972484998985758e-06,0.20874472450697212,64
4608,71,4595,395.03748908746877,6.1724607669916995,0.777295733911786,0.777295733911786,1383,1075,313,0,53.453125,3421.0,3.182325581395349,5.0,1075,0.0334683332414226,2141.9733274510463,2102.2770496950166,39.69627775603036,0.015751758148420766,0.0006300703259368306,9.844848842762979e-06,0.20563937259090517,64
4672,72,4659,417.70640599131417,6.526662593614284,0.8050541516245487,0.8050541516245487,1385,1115,290,0,57.15625,3658.0,3.2807174887892376,5.0,1115,0.033597412021077064,2150.234369348932,2110.7357852700716,39.49858407886087,0.015399163613593572,0.0006159665445437429,9.624477258495983e-06,0.20227872898440483,64
4736,73,4723,389.2278707963868,6.081685481193544,0.7723279648609077,0.7723279648609077,1366,1055,303,0,52.53125,3362.0,3.186729857819905,5.0,1055,0.03171378403193169,2029.6821780436283,1989.839672478294,39.84250556533377,0.01472872580121921,0.0005891490320487684,9.205453625762007e-06,0.19874822626796732,64
4800,74,4787,424.4257661760214,6.631652596500334,0.7843273231622746,0.7843273231622746,1442,1131,293,0,59.46875,3806.0,3.3651635720601236,5.0,1131,0.033818266206594394,2164.3690372220412,2121.1129149525696,43.25612226947132,0.014993025350303049,0.000599721014012122,9.370640843939406e-06,0.19526963791869717,64
4864,75,4851,412.75965017025885,6.4493695339102945,0.7874911158493249,0.7874911158493249,1407,1108,306,0,55.6875,3564.0,3.216606498194946,5.0,1108,0.03219671768440695,2060.5899318020447,2021.0220104655345,39.56792133651075,0.013838350181065653,0.0005535340072426262,8.648968863166034e-06,0.19192946326408328,64
4928,76,4915,388.63219654815725,6.072378071064957,0.7739575713240673,0.7739575713240673,1367,1058,319,0,55.15625,3530.0,3.33648393194707,5.0,1058,0.03072976197662984,1966.7047665043099,1925.5671859452343,41.13758055907547,0.013263699254173178,0.0005305479701669271,8.289812033858236e-06,0.18835888769812298,64
4992,77,4979,408.00207342095496,6.375032397202421,0.7708039492242595,0.7708039492242595,1418,1093,303,0,55.453125,3549.0,3.2470265324794143,5.0,1093,0.0316598695693176,2026.2316524363264,1985.256259790249,40.97539264607732,0.012790213167057656,0.0005116085266823063,7.993883229411035e-06,0.18469103960186384,64
5056,78,5043,457.79688725576887,7.1530763633713885,0.8318149964961458,0.8318149964961458,1427,1187,256,0,62.53125,4002.0,3.371524852569503,5.0,1187,0.03326573339698446,2129.0069374070054,2086.8040051478492,42.20293225915612,0.013893515301609548,0.0005557406120643819,8.683447063505967e-06,0.1808564653893362,64
