train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
704,10,697,-180.65632328193362,-2.822755051280213,0.6850220264317181,908,622,265,0,4.778135048231511,6.949999999999932,622,4542.918523063524,4506.1550079116505,36.763515151874444,70.98310192286756,0.002977099915129753,0.07442749787824383,4.6517186173902394e-05,0.36413774240169244,64
768,11,761,-566.9716357665502,-8.858931808852347,0.66,900,594,310,0,4.962962962962963,7.0,594,8631.895494544791,8593.66866871843,38.22682582635931,134.87336710226236,0.006723198931267009,0.16807997328167523,0.00010504998330104702,0.3685242525900999,64
832,12,825,-345.98771755090945,-5.40605808673296,0.6817691477885652,927,632,301,0,4.734177215189874,6.449999999999932,632,6276.467527164695,6238.228690961745,38.238836202952015,98.06980511194836,0.004607019057903493,0.11517547644758733,7.198467277974208e-05,0.3738760709381609,64
896,13,889,-510.4949602691132,-7.976483754204894,0.6749482401656315,966,652,317,0,4.871165644171779,7.0,652,7192.824584562313,7150.800808343529,42.02377621878359,112.38788413378614,0.006284671930553832,0.1571167982638458,9.819799891490363e-05,0.3782621070293779,64
960,14,953,-523.2109140877094,-8.17517053262046,0.6587982832618026,932,614,320,0,4.908794788273616,7.0,614,7946.8661319796,7908.027144291031,38.83898768857268,124.16978331218125,0.006315235847582507,0.1578808961895627,9.867556011847668e-05,0.3855465607109543,64
1024,15,1017,-654.9353032111798,-10.233364112674684,0.6751322751322751,945,638,298,0,4.967084639498433,7.0,638,9006.979682755506,8967.825097679372,39.15458507613261,140.73405754305477,0.0077207339967611715,0.19301834991902928,0.0001206364686993933,0.39339134520172314,64
1088,16,1081,-374.28763491293796,-5.848244295514656,0.6938775510204082,980,680,285,0,4.663235294117647,6.0,680,5992.663108529386,5953.40738437639,39.25572415299617,93.63536107077165,0.005023223761528073,0.12558059403820182,7.848787127387614e-05,0.3997679800132693,64
1152,17,1145,-358.536270484954,-5.602129226327406,0.6932314410480349,916,635,302,0,4.6976377952755906,6.0,635,5392.486405913789,5353.460272970009,39.02613294377791,84.25760009240295,0.004736355482130026,0.11840888705325066,7.400555440828166e-05,0.4039829631012854,64
1216,18,1209,-912.7627498672946,-14.261917966676478,0.6430131004366813,916,589,335,0,5.062818336162988,7.0,589,7839.172236579062,7798.492466632012,40.67976994704808,122.48706619654784,0.010134538521620978,0.25336346304052443,0.00015835216440032777,0.4084757294216225,64
1280,19,1273,-469.6288005120426,-7.337950008000665,0.7070484581497798,908,642,259,0,4.769470404984424,7.0,642,6421.438166617067,6382.602517379918,38.83564923714925,100.33497135339167,0.005915847688560242,0.14789619221400604,9.243512013375378e-05,0.41274685448290227,64
1344,20,1337,-160.47834352704677,-2.507474117610106,0.7467811158798283,932,696,242,0,4.278735632183908,6.0,696,4301.725584694392,4269.16569822409,32.55988647029782,67.21446226084987,0.002976109698259411,0.07440274245648527,4.65017140353033e-05,0.4152222822730349,64
1408,21,1401,-313.72171751633346,-4.90190183619271,0.7476923076923077,975,729,244,0,4.1193415637860085,6.0,729,5845.891477991844,5812.548552580412,33.342925411429945,91.34205434362256,0.004582939890569004,0.11457349726422511,7.160843579014069e-05,0.41822777789713533,64
1472,22,1465,-339.64833840730546,-5.307005287614148,0.6985854189336235,919,642,261,0,4.484423676012461,6.0,642,5881.880339707305,5845.707624646656,36.17271506065175,91.90438030792664,0.004616735824109387,0.11541839560273467,7.213649725170917e-05,0.420330975024502,64
1536,23,1529,-630.2330490340587,-9.847391391157167,0.6530612244897959,931,608,313,0,5.172697368421052,7.0,608,7805.124416857087,7767.128532620711,37.99588423637859,121.95506901339199,0.007382764902255553,0.18456912255638883,0.00011535570159774302,0.4248315031522656,64
1600,24,1593,-351.19295009760356,-5.487389845275056,0.6965811965811965,936,652,303,0,4.780674846625767,7.0,652,5694.831767488069,5657.2876074830165,37.54416000505068,88.98174636700108,0.0047044668564762875,0.11761167141190719,7.350729463244199e-05,0.4278848617679636,64
1664,25,1657,-517.1193797201543,-8.07999030812741,0.6966413867822319,923,643,269,0,4.906687402799378,7.0,643,6569.958580487074,6530.124149704866,39.83443078220851,102.65560282011053,0.006391713000146642,0.15979282500366604,9.987051562729128e-05,0.4296197212675913,64
1728,26,1721,-450.99014127842656,-7.046720957475415,0.6848167539267016,955,654,300,0,4.646788990825688,6.0,654,6289.136393084295,6249.356454209367,39.77993887492759,98.26775614194212,0.005711700399964635,0.14279250999911589,8.924531874944743e-05,0.4315686810089663,64
1792,27,1785,-412.81863118661965,-6.450291112290932,0.7311475409836066,915,669,257,0,4.623318385650224,6.0,669,6028.946530775427,5991.344545975202,37.601984800222674,94.20228954336605,0.00541715008905811,0.13542875222645273,8.464297014153297e-05,0.43278302661987444,64
1856,28,1849,-299.7111340862257,-4.682986470097276,0.767515923566879,942,723,230,0,4.091286307053942,6.0,723,4937.9642202365585,4905.6814034753925,32.282816761162664,77.15569094119623,0.0044469775069767795,0.1111744376744195,6.948402354651218e-05,0.43462144861925256,64
1920,29,1913,-339.9749584699662,-5.312108726093222,0.725576289791438,911,661,245,0,4.1346444780635405,6.0,661,4810.779694342503,4779.053894076729,31.725800265774392,75.1684327241016,0.004686721740440032,0.1171680435110008,7.32300271943755e-05,0.4362660505668683,64
1984,30,1977,-478.12313897149164,-7.470674046429557,0.6871508379888268,895,615,267,0,4.547967479674797,6.0,615,5666.960477842107,5632.596268550701,34.36420929140677,88.54625746628292,0.005929002816386384,0.1482250704096596,9.264066900603725e-05,0.4394100231901829,64
2048,31,2041,-604.8321024896384,-9.4505016014006,0.6961206896551724,928,646,293,0,4.557275541795666,7.0,646,6566.191570280952,6528.596152547405,37.59541773354773,102.59674328563987,0.007237295724929219,0.18093239312323045,0.00011308274570201904,0.44298390501652557,64
2112,32,2105,-393.3122118632642,-6.1455033103635035,0.7574786324786325,936,709,226,0,4.077574047954866,6.0,709,5488.858281607881,5457.817228895625,31.041052712255567,85.76341065012313,0.0053535196293057795,0.1338379907326445,8.36487442079028e-05,0.44678173834425394,64
2176,33,2169,-379.1760302907765,-5.924625473293383,0.7209302325581395,903,651,249,0,3.953917050691244,6.0,651,5141.247974661639,5112.740123402127,28.507851259511014,80.33199960408811,0.005042038111147532,0.1260509527786883,7.878184548668018e-05,0.4494581788239488,64
2240,34,2233,-478.08347390999495,-7.470054279843671,0.7275675675675676,925,673,246,0,4.182763744427935,6.0,673,6549.46662173618,6517.893193298735,31.573428437443333,102.33541596462781,0.0060931148504316844,0.1523278712607921,9.520491953799507e-05,0.45267560160789055,64
2304,35,2297,-458.055722644843,-7.157120666325672,0.7957219251336899,935,744,208,0,3.786290322580645,6.0,744,6295.543353583514,6269.13646863412,26.40688494939043,98.3678648997424,0.006104877442331111,0.15262193605827779,9.538871003642361e-05,0.4563623878276406,64
2368,36,2361,-461.2398528748042,-7.206872701168816,0.7583081570996979,993,753,231,0,3.751660026560425,6.0,753,6515.892013902689,6488.603924513941,27.28808938874801,101.81081271722951,0.0061307850031089425,0.15326962507772357,9.579351567357723e-05,0.45972142428243706,64
2432,37,2425,-468.33161835006945,-7.317681536719835,0.787746170678337,914,720,204,0,3.7666666666666666,6.0,720,5907.350469617508,5882.2497903510075,25.100679266501768,92.30235108777356,0.006154337370184494,0.15385843425461235,9.616152140913272e-05,0.4620039439215634,64
2496,38,2489,-468.32711282904677,-7.317611137953856,0.7531572904707233,871,656,214,0,3.9588414634146343,6.0,656,5798.987210828191,5771.563606828055,27.423604000133615,90.60917516919048,0.005989565392710378,0.14973913481775944,9.358695926109965e-05,0.4623859718080289,64
2560,39,2553,-597.9418889692979,-9.34284201514528,0.7649527806925498,953,729,209,0,3.681755829903978,6.0,729,6658.074665107954,6630.777813350267,27.29685175768588,104.03241664231179,0.007465823401423717,0.18664558503559292,0.00011665349064724558,0.46168586435528025,64
2624,40,2617,-368.59138935968735,-5.759240458745115,0.7553191489361702,940,710,228,0,4.336619718309859,6.0,710,5257.884178192112,5222.073207205724,35.81097098639277,82.15444028425175,0.005103077534851581,0.12757693837128953,7.973558648205595e-05,0.46022429255917324,64
2688,41,2681,-295.4287473826464,-4.61607417785385,0.7645089285714286,896,685,225,0,3.9810218978102188,6.0,685,4548.094211501106,4519.87706020484,28.21715129626572,71.06397205470478,0.004318104627527251,0.10795261568818128,6.74703848051133e-05,0.4590290120992006,64
2752,42,2745,-368.2734742090884,-5.754273034517007,0.7554585152838428,916,692,220,0,3.8598265895953756,6.0,692,5177.553321750779,5148.545531490566,29.0077902602128,80.89927065235592,0.00507008058704735,0.12675201467618374,7.922000917261485e-05,0.45688810536184676,64
2816,43,2809,-496.02800593126074,-7.750437592675949,0.7620614035087719,912,695,218,0,3.9079136690647482,6.0,695,6187.522010219515,6158.654913422515,28.867096797001356,96.68003140967993,0.00635631235548285,0.15890780888707126,9.931738055441953e-05,0.4558130413157948,64
2880,44,2873,-549.8383695300677,-8.591224523907307,0.7538304392236976,979,738,253,0,4.162601626016261,6.0,738,6511.2922663083245,6476.897378466216,34.39488784210779,101.73894166106757,0.0069540978219591225,0.17385244554897805,0.00010865777846811129,0.45586035773836003,64
2944,45,2937,-531.811215416217,-8.30955024087839,0.7896995708154506,932,736,191,0,3.7051630434782608,6.0,736,6237.712261326356,6211.069856988972,26.642404337384555,97.46425408322432,0.006840812243128762,0.17102030607821905,0.0001068876912988869,0.4558806570798605,64
