train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
704,10,11,435.1516620374,6.799244719334375,0.8173418621179815,0.8173418621179815,1407,1150,271,0,58.4375,3740.0,3.252173913043478,5.0,1150,0.030991086729223263,1983.4295506702888,1943.1373111934283,40.29223947685969,0.01740678417289991,0.0006962713669159964,1.0879240108062444e-05,0.3153493322354364,64
768,11,12,406.40336839612894,6.350052631189515,0.7834757834757835,0.7834757834757835,1404,1100,294,0,54.1875,3468.0,3.152727272727273,5.0,1100,0.03400692988608776,2176.4435127096162,2138.82163083721,37.62188187240537,0.019919633956257028,0.000796785358250281,1.2449771222660641e-05,0.31394513432122634,64
832,12,13,419.4251782031236,6.553518409423806,0.7822802197802198,0.7822802197802198,1456,1139,305,0,57.203125,3661.0,3.214223002633889,5.0,1139,0.03860689198215812,2470.84108685812,2432.1610035301137,38.68008332800548,0.022594509197637832,0.0009037803679055133,1.4121568248523646e-05,0.31269434688491704,64
896,13,14,427.8634599648858,6.685366561951341,0.7928913192071086,0.7928913192071086,1463,1160,314,0,57.421875,3675.0,3.168103448275862,5.0,1160,0.03519212176903214,2252.295793218057,2212.715176133716,39.5806170843424,0.020612337340319493,0.0008244934936127797,1.2882710837699683e-05,0.3112936160494106,64
960,14,15,414.45115104254876,6.475799235039824,0.7804709141274239,0.7804709141274239,1444,1127,312,0,57.90625,3706.0,3.2883762200532387,5.0,1127,0.0318951677771288,2041.2907377362433,2000.3043813240436,40.9863564122,0.019633692355588126,0.0007853476942235251,1.2271057722242579e-05,0.310684312412592,64
1024,15,16,382.41711412131656,5.975267408145571,0.7567760342368046,0.7567760342368046,1402,1061,332,0,55.53125,3554.0,3.349670122525919,5.0,1061,0.031076726802265336,1988.9105153449816,1946.201235253805,42.70928009117648,0.018666992290082667,0.0007466796916033067,1.1666870181301668e-05,0.3106898128597412,64
1088,16,17,403.9696096864669,6.312025151351046,0.7715277777777778,0.7715277777777778,1440,1111,332,0,57.4375,3676.0,3.308730873087309,5.0,1111,0.03236007215239072,2071.044617753006,2028.1871166801711,42.857501072835674,0.018998142131324298,0.0007599256852529719,1.1873838832077686e-05,0.3104344098338049,64
1152,17,18,381.8570831588261,5.966516924356657,0.7713659605551497,0.7713659605551497,1369,1056,324,0,56.703125,3629.0,3.4365530303030303,5.0,1056,0.030217661751847393,1933.9303521182333,1890.390215534832,43.54013658340115,0.01853141310246964,0.0007412565240987857,1.1582133189043526e-05,0.3099485032076209,64
1216,18,19,385.55474582058554,6.024292903446649,0.7659727207465901,0.7659727207465901,1393,1067,334,0,56.59375,3622.0,3.39456419868791,5.0,1067,0.028983942824796126,1854.9723407869521,1811.355700321783,43.616640465169034,0.017622298921341078,0.0007048919568536431,1.1013936825838174e-05,0.31000932371857914,64
1280,19,20,403.83636533001254,6.309943208281446,0.7646652864044169,0.7646652864044169,1449,1108,330,0,59.125,3784.0,3.4151624548736463,5.0,1108,0.03075303535617068,1968.1942627949236,1921.7898169246307,46.40444587029194,0.018432324127124988,0.0007372929650849995,1.1520202579453117e-05,0.31065941108867245,64
