train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
3264,50,3240,-497.2359473861202,-7.769311677908128,0.7542372881355932,944,712,209,0,3.6292134831460676,6.0,712,5570.318973727781,5544.63178658625,25.687187141532068,87.03623396449657,0.0064156777438784795,0.160391943596962,0.00010024496474810124,0.4322212914721646,64
3328,51,3304,-659.8860546807409,-10.310719604386577,0.7878787878787878,924,728,204,0,3.565934065934066,6.0,728,6180.639429660698,6155.357183578426,25.282246082273193,96.5724910884484,0.008086573003365311,0.2021643250841328,0.000126352703177583,0.4314801741837782,64
3392,52,3368,-370.92941507543946,-5.795772110553742,0.7972103004291845,932,743,200,0,3.702557200538358,6.0,743,5184.888740751552,5159.025750888264,25.86298986328746,81.013886574243,0.005239610416886043,0.13099026042215106,8.186891276384442e-05,0.42885943329171383,64
3456,53,3432,-555.2684993377787,-8.676070302152793,0.789311408016444,973,768,192,0,3.75,6.0,768,6259.932695632666,6232.490316795833,27.442378836833065,97.8114483692604,0.007149780940998558,0.17874452352496395,0.00011171532720310247,0.42663579370922844,64
3520,54,3496,-453.7551341722425,-7.089923971441289,0.7960088691796009,902,718,186,0,3.7047353760445683,6.0,718,5565.036763845212,5539.5175434270495,25.519220418162035,86.95369943508143,0.006025842289044734,0.15064605722611835,9.415378576632397e-05,0.42452377217642734,64
3584,55,3560,-528.9434290448816,-8.264741078826274,0.7670514165792235,953,731,221,0,3.735978112175103,6.0,731,5788.858991719476,5762.911629380812,25.94736233866562,90.45092174561681,0.0067631347708664805,0.169078369271662,0.00010567398079478876,0.422809651791881,64
3648,56,3624,-441.4559771535656,-6.897749643024462,0.7827868852459017,976,764,221,0,3.8350785340314135,6.0,764,5448.485677101811,5418.9687272492665,29.516949852542098,85.1325887047158,0.005971227873915999,0.1492806968479,9.330043552993749e-05,0.42233743001727575,64
3712,57,3688,-400.1014601682916,-6.251585315129557,0.7800650054171181,923,720,200,0,3.7,6.0,720,5335.980286378009,5309.299272523746,26.681013854263146,83.37469197465639,0.005479135008286367,0.13697837520715916,8.561148450447448e-05,0.4221177076912088,64
3776,58,3752,-407.9927177251467,-6.374886214455417,0.7993119266055045,872,697,177,0,3.7360114777618363,6.0,697,4879.736291044021,4855.082395401774,24.653895642245157,76.24587954756282,0.005529587984903022,0.13823969962257554,8.639981226410972e-05,0.42086199395353074,64
3840,59,3816,-481.0383088125835,-7.5162235751966175,0.788235294117647,935,737,202,0,3.7951153324287654,6.0,737,6100.805238318603,6073.781136573472,27.02410174513404,95.32508184872817,0.006324999598879669,0.15812498997199173,9.882811873249483e-05,0.4205134773895063,64
3904,60,3880,-504.40985037289937,-7.881403912076553,0.8016877637130801,948,760,190,0,3.668421052631579,6.0,760,6134.348835201749,6109.381835243604,24.96699995814649,95.84920055002733,0.006627133718080848,0.1656783429520212,0.00010354896434501325,0.4199950358321955,64
3968,61,3944,-418.360595294511,-6.536884301476734,0.7911111111111111,900,712,190,0,3.6657303370786516,6.0,712,5220.120805891685,5195.168705492829,24.95210039885568,81.56438759205759,0.005653798488039188,0.1413449622009797,8.834060137561231e-05,0.41939003450820156,64
4032,62,4008,-376.07870805509083,-5.876229813360794,0.7824675324675324,924,723,191,0,3.6542185338865836,6.0,723,4977.7731319120085,4953.384184293417,24.38894761858982,77.77770518612513,0.005254884078275266,0.13137210195688165,8.210756372305103e-05,0.41823442350244433,64
4096,63,4072,-374.7224854596774,-5.855038835307459,0.7796052631578947,912,711,205,0,3.7946554149085796,6.0,711,5204.666516613996,5177.971161157185,26.69535545681178,81.32291432209368,0.005196324552247705,0.1299081138061926,8.119257112887038e-05,0.4181275748263198,64
4160,64,4136,-407.9824044939258,-6.374725070217591,0.7722222222222223,900,695,202,0,3.692086330935252,6.0,695,5386.4772982248105,5361.913890877117,24.56340734769502,84.16370778476266,0.00549517016296015,0.13737925407400375,8.586203379625235e-05,0.41740873025881275,64
4224,65,4200,-376.89358788447555,-5.8889623106949305,0.7775280898876404,890,692,206,0,3.7716763005780347,6.0,692,4721.672312633805,4695.744327663295,25.927984970512497,73.7761298849032,0.005171131147472025,0.1292782786868006,8.079892417925039e-05,0.415905608931162,64
4288,66,4264,-386.49187094084493,-6.038935483450702,0.7642015005359056,933,713,214,0,3.694249649368864,6.0,713,4811.609119750002,4786.160372728509,25.44874702149254,75.18139249609378,0.005306717402497038,0.13266793506242597,8.291745941401622e-05,0.4137022408514631,64
4352,67,4328,-377.6380043564826,-5.900593818070041,0.7866948257655755,947,745,196,0,3.6577181208053693,6.0,745,5793.780625048627,5768.745704795484,25.034920253143707,90.5278222663848,0.005318698382699206,0.13296745956748016,8.310466222967509e-05,0.4112777760947962,64
4416,68,4392,-331.6909603458564,-5.182671255404006,0.8305647840531561,903,750,162,0,3.6053333333333333,6.0,750,5264.980558468042,5240.9659023856775,24.014656082361224,82.26532122606315,0.004911659234479167,0.12279148086197916,7.674467553873698e-05,0.40945901171076043,64
4480,69,4456,-514.969847399269,-8.046403865613579,0.7812187812187812,1001,782,213,0,3.5358056265984654,6.0,782,7045.924939649131,7018.84061684634,27.084322802791792,110.09257718201768,0.0067563603071961135,0.16890900767990283,0.00010556812979993927,0.40801018201775174,64
4544,70,4520,-495.7230189437921,-7.745672170996752,0.7353535353535353,990,728,259,0,3.758241758241758,6.0,728,6292.617499424564,6265.322829794707,27.294669629855683,98.32214842850881,0.00638200074179165,0.15955001854479126,9.971876159049454e-05,0.4071961588401354,64
4608,71,4584,-359.51669434118867,-5.617448349081073,0.7747653806047967,959,743,221,0,3.742934051144011,6.0,743,5153.33425853922,5126.697944618767,26.63631392045264,80.52084778967532,0.005100648431744421,0.12751621079361053,7.969763174600657e-05,0.40572398295464096,64
4672,72,4648,-359.53870948433155,-5.61779233569268,0.8031914893617021,940,755,173,0,3.76158940397351,6.0,755,5992.518514235361,5965.9829286467275,26.535585588628997,93.63310178492752,0.005188973132498503,0.12972432831246258,8.107770519528911e-05,0.40399144278184523,64
4736,73,4712,-384.4535614801035,-6.007086898126617,0.7792642140468228,897,699,204,0,3.748211731044349,6.0,699,5865.551599858763,5839.354497433943,26.197102424822287,91.64924374779318,0.005268651305286063,0.13171628263215157,8.232267664509473e-05,0.40247671140603236,64
4800,74,4776,-427.2198099500232,-6.675309530469113,0.7709844559585493,965,744,230,0,3.8024193548387095,6.0,744,6214.933254789466,6186.975481152278,27.957773637186225,97.10833210608541,0.005769465784588531,0.14423664461471328,9.01479028841958e-05,0.4012175581352322,64
4864,75,4840,-434.99400509157164,-6.796781329555807,0.7754459601259182,953,739,209,0,3.7726657645466846,6.0,739,6592.130085672235,6564.118858368712,28.011227303522105,103.00203258862867,0.005863343879408778,0.14658359698521944,9.161474811576215e-05,0.4011496074386973,64
4928,76,4904,-360.0907942006854,-5.62641865938571,0.7985462097611631,963,769,205,0,3.811443433029909,6.0,769,5809.915305839814,5781.707053649498,28.208252190316944,90.7799266537471,0.005191148551788663,0.12977871379471656,8.111169612169786e-05,0.4014795643192628,64
4992,77,4968,-430.103878511927,-6.7203731017488595,0.779826464208243,922,719,195,0,3.764951321279555,6.0,719,6473.152426255535,6447.060511894702,26.091914360835478,101.14300666024273,0.005781726832977847,0.14454317082444618,9.033948176527886e-05,0.4013959966154933,64
5056,78,5032,-361.8464824453264,-5.653851288208225,0.7521008403361344,952,716,220,0,3.622905027932961,6.0,716,5861.642471276785,5836.019616122409,25.62285515437546,91.58816361369976,0.005063061884431863,0.12657654711079658,7.911034194424785e-05,0.40102523857347433,64
5120,79,5096,-375.5381222754878,-5.867783160554497,0.7931769722814499,938,744,200,0,3.8198924731182795,6.0,744,5926.006405251538,5898.600460849048,27.405944402488085,92.59385008205528,0.005292986415439383,0.13232466038598456,8.270291274124036e-05,0.4015572790622911,64
5184,80,5160,-303.80493239867485,-4.7469520687292945,0.789587852494577,922,728,189,0,3.6538461538461537,6.0,728,5612.173777896545,5586.398528742916,25.77524915363245,87.69021527963352,0.004546735826005769,0.11366839565014422,7.104274728134014e-05,0.40172477091713266,64
5248,81,5224,-322.0729925966583,-5.032390509322786,0.7961579509071505,937,746,207,0,3.778820375335121,6.0,746,5181.973657128721,5155.636876081533,26.33678104718968,80.96833839263627,0.004755428178688262,0.11888570446720655,7.43035652920041e-05,0.401506778202224,64
5312,82,5288,-225.15720990614096,-3.5180814047834525,0.771859296482412,995,768,219,0,3.8059895833333335,6.0,768,4926.814103249777,4896.999236083734,29.814867166042365,76.98147036327777,0.0038217277880989043,0.0955431947024726,5.971449668904538e-05,0.4007946189396712,64
5376,83,5352,-304.6007465645765,-4.759386665071508,0.7798672566371682,904,705,201,0,3.730496453900709,6.0,705,5354.145184254702,5328.721203964815,25.423980289887766,83.65851850397972,0.0044879233486909914,0.11219808371727479,7.012380232329674e-05,0.40126355828470794,64
5440,84,5416,-249.14482850851599,-3.8928879454455623,0.7754010695187166,935,725,210,0,3.708965517241379,6.0,725,4922.800323002651,4896.8005785127,25.999744489950317,76.91875504691642,0.003970361046058851,0.09925902615147127,6.203689134466954e-05,0.40161301091279533,64
5504,85,5480,-284.5241464874469,-4.445689788866358,0.7956284153005464,915,728,183,0,3.7293956043956045,6.0,728,5735.902168959314,5709.262144858225,26.64002410108688,89.62347138998928,0.004364000606952772,0.10910001517381929,6.818750948363706e-05,0.4022608707488731,64
5568,86,5544,-299.8261322360578,-4.684783316188403,0.7918050941306756,903,715,200,0,3.7832167832167833,6.0,715,5867.227390093568,5840.024788262214,27.202601831356034,91.675427970212,0.0044656901770122005,0.11164225442530501,6.977640901581563e-05,0.4037856328440933,64
5632,87,5608,-299.7743808880706,-4.683974701376103,0.7739872068230277,938,726,214,0,3.8360881542699725,6.0,726,5617.251920052271,5589.043070973519,28.20884907875455,87.76956125081674,0.004474532998329492,0.1118633249582373,6.991457809889831e-05,0.40511415782343463,64
5696,88,5672,-332.773051631704,-5.199578931745375,0.7795527156549521,939,732,202,0,3.6666666666666665,6.0,732,5872.233697107341,5844.787178111743,27.446518995599277,91.7536515173022,0.004831245663571918,0.12078114158929797,7.548821349331123e-05,0.40648863452976064,64
5760,89,5736,-288.27095811523156,-4.504233720550493,0.804851157662624,907,730,192,0,3.7383561643835614,6.0,730,5153.866710094447,5128.1914997436315,25.675210350812833,80.52916734522573,0.004394977456874126,0.10987443642185314,6.867152276365822e-05,0.4088956522310334,64
5824,90,5800,-297.7004553025085,-4.651569614101695,0.7783902976846747,907,706,179,0,3.6458923512747874,6.0,706,5542.220695736432,5517.429723507575,24.790972228858298,86.59719837088176,0.004445997113559119,0.11114992783897797,6.946870489936123e-05,0.41020869521897574,64
5888,91,5864,-286.0483393328444,-4.469505302075694,0.8053097345132744,904,728,167,0,3.7032967032967035,6.0,728,5596.762648448241,5570.937618577333,25.825029870906878,87.44941638200376,0.0043981535924350005,0.10995383981087502,6.872114988179688e-05,0.410894217435427,64
5952,92,5928,-275.7899515866799,-4.309217993541873,0.7861080485115767,907,713,199,0,3.9368863955119213,6.0,713,5775.953194688944,5747.550918392975,28.40227629596791,90.24926866701475,0.004223805104124315,0.10559512760310787,6.599695475194242e-05,0.41131550718939264,64
6016,93,5992,-384.4067989787346,-6.006356234042729,0.8198403648802737,877,719,175,0,3.603616133518776,6.0,719,5949.519927971748,5925.320237866879,24.19969010487181,92.96124887455856,0.0053504385428929865,0.13376096357232467,8.360060223270291e-05,0.41126041740072655,64
6080,94,6056,-302.6294744049298,-4.728585537577028,0.7814498933901919,938,733,203,0,3.7953615279672577,6.0,733,5893.990629884766,5866.618599137434,27.372030747329664,92.09360359194947,0.004532957893186828,0.1133239473296707,7.082746708104419e-05,0.4105886238571077,64
6144,95,6120,-239.5491923683409,-3.7429561307553265,0.7780172413793104,928,722,199,0,3.6481994459833795,6.0,722,4927.430804996216,4901.353715639103,26.07708935711256,76.99110632806587,0.00388020685904301,0.09700517147607525,6.062823217254703e-05,0.40964573356428546,64
6208,96,6184,-323.7424726119178,-5.058476134561215,0.7906482465462275,941,744,195,0,3.842741935483871,6.0,744,6337.247609046697,6308.9559617323885,28.291647314307095,99.01949389135464,0.004780711737941932,0.1195177934485483,7.46986209053427e-05,0.40818013360502914,64
6272,97,6248,-234.79737244113463,-3.6687089443927285,0.7707865168539326,890,686,204,0,3.690962099125364,6.0,686,5283.691440508165,5258.056165900324,25.63527460783932,82.55767875794008,0.0037417495992933983,0.09354373998233495,5.846483748895935e-05,0.4070241435081354,64
6336,98,6312,-193.62681196861013,-3.0254189370095332,0.7936865839909808,887,704,194,0,3.7230113636363638,6.0,704,4550.717261565566,4524.740059580122,25.977201985446072,71.10495721196197,0.0033855471917175355,0.08463867979293839,5.289917487058649e-05,0.4048776411377258,64
6400,99,6376,-280.24568030761054,-4.378838754806415,0.7791537667698658,969,755,211,0,3.7655629139072846,6.0,755,6184.880628401736,6157.751481329237,27.12914707249953,96.63875981877713,0.004352072269550058,0.10880180673875145,6.800112921171965e-05,0.4024345319255399,64
6464,100,6440,-316.359733694488,-4.943120838976375,0.7551652892561983,968,731,228,0,3.9069767441860463,6.0,731,5565.650396108103,5537.130569698406,28.51982640969632,86.96328743918912,0.0046353163059853,0.1158829076496325,7.242681728102031e-05,0.40139843732060315,64
6528,101,6504,-291.69110488058925,-4.557673513759207,0.8211640211640212,945,776,182,0,3.823453608247423,6.0,776,6007.086537896437,5978.676450030517,28.410087865917937,93.86072715463183,0.004550757881924643,0.11376894704811606,7.110559190507254e-05,0.4003078050403099,64
6592,102,6568,-297.4482868489404,-4.647629482014694,0.8011049723756906,905,725,171,0,3.740689655172414,6.0,725,5370.779465035395,5343.619980999339,27.159484036056792,83.91842914117805,0.004499620032134425,0.11249050080336062,7.030656300210039e-05,0.3992204164040192,64
6656,103,6632,-347.6859793959261,-5.432593428061345,0.805793991416309,932,751,181,0,3.8495339547270304,6.0,751,5508.499260417707,5480.497243692711,28.00201672499646,86.07030094402667,0.00505259287379973,0.12631482184499326,7.894676365312079e-05,0.3985157320408227,64
6720,104,6696,-373.10038944658925,-5.829693585102957,0.7467597208374875,1003,749,247,0,3.8638184245660883,6.0,749,6086.6760239754885,6056.986567840807,29.68945613468631,95.10431287461701,0.005222357302246599,0.13055893255616496,8.15993328476031e-05,0.399405634814474,64
6784,105,6760,-369.57050939755754,-5.774539209336837,0.7963944856839873,943,751,199,0,3.841544607190413,6.0,751,5616.541729164788,5587.74632393381,28.795405230977504,87.75846451819982,0.0052505100101618825,0.13126275025404707,8.203921890877941e-05,0.4003433119128017,64
6848,106,6824,-268.279954489809,-4.191874288903265,0.7942528735632184,870,691,187,0,3.8205499276410997,6.0,691,4648.23038171286,4622.552848362319,25.677533350540095,72.62859971426344,0.00410853103924749,0.10271327598118725,6.419579748824203e-05,0.40030453976344627,64
6912,107,6888,-343.6361951873904,-5.369315549802975,0.7883771929824561,912,719,193,0,3.801112656467316,6.0,719,5049.130831364552,5022.6248984966805,26.50593286786872,78.89266924007113,0.0049203437319028775,0.12300859329757194,7.688037081098246e-05,0.40085776579980187,64
6976,108,6952,-402.53729175115996,-6.289645183611874,0.774896265560166,964,747,208,0,3.7429718875502007,6.0,747,5853.778022919893,5825.960564913528,27.81745800636529,91.46528160812333,0.005557235851688654,0.13893089629221636,8.683181018263522e-05,0.40240636750042924,64
7040,109,7016,-436.8826883798615,-6.826292005935336,0.7896907216494845,970,766,206,0,3.83289817232376,6.0,766,5975.745866411666,5946.78691425907,28.958952152596705,93.37102916268228,0.0059472430956640475,0.1486810773916012,9.292567336975074e-05,0.40416921888100893,64
7104,110,7080,-406.51006872254885,-6.351719823789826,0.7751295336787565,965,748,219,0,3.9197860962566846,6.0,748,5608.226040960734,5579.13754865124,29.0884923094957,87.62853189001147,0.0055862515471221666,0.13965628867805416,8.728518042378385e-05,0.4053863754857694,64
7168,111,7144,-559.404026453024,-8.7406879133285,0.7972027972027972,1001,798,207,0,3.68796992481203,6.0,798,7079.6177053042,7050.58621429811,29.031491006090775,110.61902664537813,0.007248906023694454,0.18122265059236134,0.00011326415662022584,0.40757068952369835,64
7232,112,7208,-431.7776344728446,-6.746525538638197,0.7713651498335183,901,695,202,0,3.805755395683453,6.0,695,5416.877377440521,5389.219374874116,27.65800256640307,84.63870902250814,0.005732199442887882,0.14330498607219705,8.956561629512316e-05,0.4087777768056692,64
7296,113,7272,-530.5881398963479,-8.290439685880436,0.7734042553191489,940,727,201,0,3.823933975240715,6.0,727,6323.983443978053,6296.488048833965,27.495395144089706,98.81224131215708,0.006798689414007555,0.16996723535018887,0.00010622952209386805,0.4098731624729005,64
7360,114,7336,-545.1864883419053,-8.51853888034227,0.7712486883525709,953,735,221,0,3.834013605442177,6.0,735,6479.3414114254565,6450.751677684686,28.58973374077344,101.23970955352276,0.006938619048781773,0.17346547621954433,0.0001084159226372152,0.41207017345491226,64
7424,115,7400,-479.84054355387747,-7.497508493029335,0.7797872340425532,940,733,206,0,3.7980900409276943,6.0,733,5961.3099564798,5932.950623380572,28.359333099228756,93.14546806999688,0.006296442293032262,0.15741105732580654,9.838191082862909e-05,0.41304573923024396,64
7488,116,7464,-488.56179894345655,-7.633778108491509,0.7819634703196348,876,685,202,0,3.7766423357664234,6.0,685,5712.247100658939,5686.4585298945785,25.788570764358255,89.25386094779593,0.00627477600541596,0.15686940013539902,9.804337508462438e-05,0.4137432433245401,64
7552,117,7528,-436.18960802944184,-6.815462625460029,0.805111821086262,939,756,186,0,3.82010582010582,6.0,756,6093.3043705398595,6066.869219271296,26.435151268562077,95.2078807896853,0.005940709630572272,0.1485177407643068,9.282358797769175e-05,0.4139460150573222,64
7616,118,7592,-531.8199636233355,-8.309686931614618,0.8062098501070664,934,753,178,0,3.806108897742364,6.0,753,6304.603406132007,6277.576176548296,27.027229583715652,98.50942822081261,0.006901850963988457,0.17254627409971143,0.00010784142131231964,0.41519004201170656,64
7680,119,7656,-389.75972739223346,-6.089995740503648,0.7977401129943503,885,706,185,0,3.828611898016997,6.0,706,5474.331467695972,5446.641968337809,27.689499358156503,85.53642918274956,0.005358785391208761,0.13396963478021903,8.373102173763689e-05,0.4179859288775335,64
7744,120,7720,-454.17929767225337,-7.096551526128959,0.7431289640591966,946,703,231,0,3.809388335704125,6.0,703,5625.040767444926,5597.940588995124,27.1001784498033,87.89126199132697,0.0059381184203729604,0.14845296050932402,9.278310031832751e-05,0.41917957850496,64
7808,121,7784,-536.3279768674438,-8.38012463855381,0.8015267175572519,917,735,173,0,3.7877551020408164,6.0,735,5923.292831970457,5895.260230786822,28.03260118363577,92.55145049953839,0.0069087284020226195,0.17271821005056548,0.00010794888128160343,0.4211220174018614,64
7872,122,7848,-564.7852025655734,-8.824768790087084,0.7931034482758621,928,736,198,0,3.786684782608696,6.0,736,6173.749644080885,6146.114319455197,27.635324625687165,96.46483818876384,0.007161344105457626,0.17903360263644066,0.00011189600164777541,0.4233022041613149,64
7936,123,7912,-515.1718335056302,-8.049559898525471,0.8128834355828221,978,795,188,0,3.850314465408805,6.0,795,5820.003314071948,5789.718232891094,30.285081180853155,90.93755178237419,0.006822681111033203,0.17056702777583008,0.0001066043923598938,0.42505230816464273,64
8000,124,7976,-422.90922989894534,-6.607956717171021,0.7828571428571428,875,685,194,0,3.805839416058394,6.0,685,5266.314494214322,5240.254069159738,26.060425054584666,82.28616397209878,0.005628187651972369,0.14070469129930924,8.794043206206827e-05,0.4264371283704407,64
8064,125,8040,-545.6384783827956,-8.525601224731181,0.749475890985325,954,715,241,0,3.841958041958042,6.0,715,5660.091184217101,5630.573091271273,29.518092945826318,88.4389247533922,0.00686836253767138,0.1717090634417845,0.00010731816465111531,0.4274088833189836,64
8128,126,8104,-662.4707439114823,-10.35110537361691,0.7795431976166832,1007,785,217,0,3.881528662420382,6.0,785,6905.530010963419,6874.327788108627,31.202222854792225,107.89890642130342,0.008234116128973722,0.20585290322434305,0.0001286580645152144,0.4272355002813816,64
8192,127,8168,-535.6107890404396,-8.368918578756869,0.7775467775467776,962,748,220,0,3.911764705882353,6.0,748,6134.193197856807,6104.480119913182,29.713077943629347,95.84676871651261,0.006873988073329138,0.17184970183322845,0.00010740606364576778,0.4268792642509627,64
8256,128,8232,-495.61983770661146,-7.744059964165804,0.7743589743589744,975,755,205,0,3.7788079470198674,6.0,755,5763.993180433463,5734.244104499715,29.749075933747125,90.06239344427286,0.006509186350463947,0.16272965876159867,0.00010170603672599917,0.4261429170571727,64
8320,129,8296,-550.6423682087845,-8.603787003262259,0.7821888412017167,932,729,212,0,3.8161865569272977,6.0,729,6095.311430432398,6066.86231861382,28.44911181857448,95.23924110050622,0.00698721862591448,0.174680465647862,0.00010917529102991375,0.42499914183209375,64
8384,130,8360,-489.6171832054413,-7.65026848758502,0.7864184008762322,913,718,207,0,3.933147632311978,6.0,718,5587.174626511416,5558.49693734608,28.67768916533574,87.29960353924088,0.006358949708214053,0.15897374270535133,9.935858919084458e-05,0.42325549776238985,64
8448,131,8424,-632.998787503065,-9.890606054735391,0.7684319833852544,963,740,200,0,3.858108108108108,6.0,740,6488.4931925042365,6459.1515119308,29.341680573438772,101.3827061328787,0.007854359322609635,0.19635898306524088,0.00012272436441577555,0.4219968806874247,64
8512,132,8488,-472.73830961591636,-7.386536087748693,0.7807775377969762,926,723,207,0,3.8824343015214384,6.0,723,5611.18177562041,5581.833241046168,29.34853457424474,87.6747152440689,0.006201608972529647,0.1550402243132412,9.690014019577573e-05,0.42121520308532123,64
8576,133,8552,-430.5848726959738,-6.72788863587459,0.7714285714285715,945,729,224,0,3.840877914951989,6.0,729,5558.573372661238,5528.938977706244,29.634394954992953,86.85270894783184,0.005774423191357126,0.14436057978392816,9.02253623649551e-05,0.4198703941736161,64
8640,134,8616,-417.65520912460283,-6.525862642571919,0.792090395480226,885,701,179,0,3.7261055634807416,6.0,701,5239.665721847163,5213.1014765624905,26.564245284671173,81.86977690386192,0.005635513404173244,0.14088783510433112,8.805489694020694e-05,0.41845432307793895,64
8704,135,8680,-458.295387794503,-7.160865434289109,0.7804370447450573,961,750,204,0,3.8493333333333335,6.0,750,5505.894843988841,5476.57210755242,29.322736436420556,86.02960693732564,0.00612549329680577,0.15313733242014427,9.571083276259016e-05,0.41859156078876314,64
8768,136,8744,-536.4006891372898,-8.381260767770152,0.7918552036199095,884,700,205,0,3.7714285714285714,6.0,700,5466.01576235089,5440.415438987168,25.60032336371967,85.40649628673266,0.006784952991843951,0.16962382479609878,0.00010601489049756174,0.41821120389021527,64
8832,137,8808,-450.1848931104965,-7.034138954851508,0.7682539682539683,945,726,199,0,3.891184573002755,6.0,726,5759.387644182461,5729.570703328321,29.816940854139098,89.99043194035096,0.00599368119890639,0.14984202997265975,9.365126873291235e-05,0.4179967958820826,64
8896,138,8872,-550.5488851668856,-8.602326330732588,0.7807775377969762,926,723,213,0,3.784232365145228,6.0,723,6291.378844397971,6263.69400201417,27.684842383803407,98.3027944437183,0.006971897118846328,0.17429742797115821,0.00010893589248197388,0.41765661318911795,64
8960,139,8936,-451.6677831408225,-7.057309111575352,0.7934782608695652,920,730,190,0,3.7904109589041095,6.0,730,5328.515468698859,5301.410276089661,27.105192609198657,83.25805419841967,0.006028903886796955,0.15072259716992387,9.420162323120242e-05,0.4172690631119311,64
9024,140,9000,-600.337107637202,-9.380267306831282,0.7925925925925926,945,749,193,0,3.8584779706275034,6.0,749,6575.581142318005,6546.4454018340575,29.135740483945312,102.74345534871883,0.007556058344855164,0.18890145862137908,0.00011806341163836193,0.41807430659252653,64
9088,141,9064,-407.1903642327853,-6.362349441137271,0.7833698030634574,914,716,213,0,3.835195530726257,6.0,716,5365.879027722704,5337.865437362118,28.013590360588072,83.84185980816726,0.005524813022152495,0.13812032555381237,8.632520347113274e-05,0.418905970950477,64
9152,142,9128,-424.517993705862,-6.633093651654094,0.7390396659707724,958,708,226,0,3.8559322033898304,6.0,708,5243.802909581066,5213.539127229173,30.263782351895316,81.93442046220416,0.005659079317130097,0.14147698292825245,8.842311433015777e-05,0.4198690158599127,64
9216,143,9192,-311.308024120893,-4.864187876888953,0.784037558685446,852,668,204,0,4.00748502994012,6.0,668,4218.216371430005,4190.169309187663,28.047062242341745,65.90963080359383,0.0044598677148833706,0.11149669287208426,6.968543304505266e-05,0.4217020794000015,64
9280,144,9256,-385.7006559341914,-6.0265727489717404,0.7557755775577558,909,687,216,0,3.953420669577875,6.0,687,5564.674767826206,5535.073565096073,29.60120273013157,86.94804324728447,0.005235559931208857,0.13088899828022144,8.18056239251384e-05,0.4235118158882168,64
9344,145,9320,-336.777218221027,-5.262144034703547,0.7672514619883041,855,656,199,0,3.9878048780487805,6.0,656,4284.624539099972,4258.069471851448,26.55506724852541,66.94725842343706,0.004694028273015691,0.11735070682539228,7.334419176587017e-05,0.424573460661123,64
9408,146,9384,-362.8673838908686,-5.669802873294822,0.7681159420289855,897,689,212,0,3.918722786647315,6.0,689,4954.959435021148,4927.210212085353,27.749222935796467,77.42124117220544,0.005018537322423534,0.12546343306058835,7.841464566286772e-05,0.4250195062683845,64
9472,147,9448,-405.79578607151495,-6.340559157367421,0.7537154989384289,942,710,220,0,3.7619718309859156,6.0,710,5937.272562940189,5907.591206515516,29.681356424670817,92.76988379594046,0.005486685046292461,0.13716712615731153,8.57294538483197e-05,0.42517067360852245,64
9536,148,9512,-361.71520568118905,-5.651800088768579,0.7883538633818589,893,704,205,0,4.011363636363637,6.0,704,4755.915350076568,4726.625137306775,29.290212769794657,74.31117734494637,0.005049350772841389,0.12623376932103472,7.88961058256467e-05,0.4253926030523717,64
9600,149,9576,-432.36234736183644,-6.755661677528694,0.772972972972973,925,715,189,0,3.8643356643356643,6.0,715,5224.699721358529,5196.576043523736,28.12367783479402,81.63593314622702,0.005802030356968138,0.14505075892420344,9.065672432762715e-05,0.42401746742598495,64
9664,150,9640,-390.48227703723086,-6.101285578706732,0.8155440414507772,965,787,184,0,3.8170266836086406,6.0,787,5697.680442278114,5668.76154880202,28.918893476095644,89.02625691059554,0.005563968070957235,0.13909920177393087,8.693700110870679e-05,0.42321840814748046,64
9728,151,9704,-504.2642676854357,-7.879129182584933,0.8105046343975283,971,787,194,0,3.681067344345616,6.0,787,6775.147854748856,6747.40179026311,27.7460644857424,105.86168523045087,0.006687674833362402,0.16719187083406004,0.00010449491927128753,0.422414526351217,64
9792,152,9768,-392.6682794894631,-6.135441867022861,0.788135593220339,944,744,195,0,3.8051075268817205,6.0,744,6053.356039767971,6023.766239406163,29.589800361808074,94.58368812137455,0.005467285941876084,0.13668214854690208,8.542634284181381e-05,0.42213455845942044,64
9856,153,9832,-420.8209362363912,-6.575327128693613,0.7936991869918699,984,781,187,0,3.81562099871959,6.0,781,6329.677042308295,6299.306429780293,30.370612528003402,98.90120378606711,0.0058467722933089146,0.14616930733272288,9.135581708295179e-05,0.420399736912084,64
9920,154,9896,-392.8392804574816,-6.13811375714815,0.7722048066875653,957,739,226,0,3.855209742895805,6.0,739,5629.654000471525,5600.4856520195535,29.168348451971966,87.96334375736758,0.005418574729564973,0.13546436823912433,8.466523014945271e-05,0.419263835573771,64
9984,155,9960,-421.1287717653866,-6.580137058834166,0.7908902691511387,966,764,209,0,3.980366492146597,6.0,764,6182.887992432203,6152.426515493157,30.46147693904221,96.60762488175317,0.005781464400412713,0.1445366100103178,9.033538125644863e-05,0.41820860014117983,64
